store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
295.0,1.0,767.0,1.0,1.0,0,1.0,6239.0
390.0,6.0,956.0,1.0,0.0,0,0.0,9628.0
31.0,5.0,607.0,1.0,1.0,0,0.0,6714.0
785.0,2.0,587.0,1.0,1.0,0,0.0,8370.0
517.0,6.0,343.0,1.0,0.0,0,0.0,3203.0
894.0,5.0,0.0,0.0,1.0,0,0.0,0.0
906.0,3.0,1347.0,1.0,1.0,0,0.0,12365.0
442.0,6.0,505.0,1.0,0.0,0,0.0,4533.0
97.0,3.0,579.0,1.0,0.0,0,0.0,4629.0
455.0,3.0,496.0,1.0,1.0,0,0.0,8212.0
96.0,1.0,772.0,1.0,1.0,0,0.0,8808.0
256.0,2.0,1965.0,1.0,1.0,0,0.0,19183.0
172.0,1.0,955.0,1.0,1.0,0,0.0,8305.0
544.0,4.0,1595.0,1.0,0.0,0,1.0,10502.0
552.0,1.0,0.0,0.0,0.0,a,0.0,0.0
282.0,5.0,616.0,1.0,0.0,0,0.0,3799.0
373.0,5.0,336.0,1.0,0.0,0,0.0,4513.0
601.0,6.0,425.0,1.0,0.0,0,0.0,5368.0
654.0,5.0,785.0,1.0,1.0,0,0.0,7322.0
1062.0,7.0,0.0,0.0,0.0,0,0.0,0.0
649.0,3.0,328.0,1.0,0.0,0,1.0,2931.0
1030.0,4.0,373.0,1.0,1.0,0,0.0,4194.0
230.0,5.0,1100.0,1.0,0.0,0,0.0,11030.0
632.0,3.0,819.0,1.0,0.0,0,0.0,5579.0
604.0,6.0,610.0,1.0,0.0,0,0.0,7934.0
269.0,4.0,1299.0,1.0,1.0,0,0.0,9534.0
291.0,1.0,780.0,1.0,0.0,0,0.0,6820.0
180.0,1.0,1099.0,1.0,1.0,0,0.0,10489.0
147.0,6.0,934.0,1.0,0.0,0,0.0,7956.0
851.0,1.0,422.0,1.0,0.0,0,0.0,4378.0
602.0,3.0,579.0,1.0,1.0,0,0.0,6256.0
529.0,6.0,1124.0,1.0,0.0,0,0.0,11545.0
389.0,6.0,807.0,1.0,0.0,0,0.0,6506.0
125.0,6.0,1045.0,1.0,0.0,0,0.0,7595.0
385.0,4.0,678.0,1.0,1.0,0,0.0,7699.0
547.0,7.0,0.0,0.0,0.0,0,0.0,0.0
710.0,4.0,309.0,1.0,0.0,0,1.0,3490.0
94.0,3.0,512.0,1.0,0.0,0,0.0,5762.0
1035.0,7.0,0.0,0.0,0.0,0,0.0,0.0
30.0,4.0,1061.0,1.0,1.0,0,0.0,7610.0
336.0,5.0,2381.0,1.0,1.0,0,0.0,18290.0
803.0,5.0,0.0,0.0,1.0,a,0.0,0.0
1009.0,7.0,0.0,0.0,0.0,0,0.0,0.0
1114.0,2.0,3419.0,1.0,1.0,0,0.0,25009.0
183.0,3.0,536.0,1.0,1.0,0,0.0,4126.0
147.0,7.0,0.0,0.0,0.0,0,0.0,0.0
570.0,4.0,0.0,0.0,1.0,a,0.0,0.0
918.0,4.0,513.0,1.0,0.0,0,1.0,4467.0
92.0,3.0,747.0,1.0,1.0,0,1.0,9355.0
70.0,3.0,577.0,1.0,0.0,0,1.0,5432.0
1091.0,3.0,764.0,1.0,1.0,0,0.0,9304.0
532.0,1.0,1490.0,1.0,1.0,0,0.0,13294.0
657.0,6.0,927.0,1.0,0.0,0,0.0,6368.0
830.0,6.0,283.0,1.0,0.0,0,0.0,3650.0
650.0,6.0,732.0,1.0,0.0,0,0.0,7036.0
913.0,6.0,1435.0,1.0,0.0,0,0.0,10645.0
384.0,4.0,1000.0,1.0,0.0,0,0.0,8019.0
554.0,1.0,426.0,1.0,0.0,0,0.0,3400.0
283.0,1.0,795.0,1.0,1.0,0,0.0,7745.0
907.0,7.0,0.0,0.0,0.0,0,0.0,0.0
110.0,2.0,671.0,1.0,0.0,0,0.0,4610.0
803.0,1.0,363.0,1.0,0.0,0,0.0,3916.0
11.0,3.0,1154.0,1.0,1.0,0,0.0,8458.0
449.0,1.0,1752.0,1.0,1.0,0,0.0,13972.0
227.0,4.0,558.0,1.0,0.0,0,0.0,5455.0
328.0,3.0,582.0,1.0,1.0,0,1.0,5571.0
204.0,6.0,409.0,1.0,0.0,0,0.0,4256.0
15.0,7.0,0.0,0.0,0.0,0,0.0,0.0
328.0,4.0,510.0,1.0,0.0,0,1.0,3591.0
131.0,4.0,519.0,1.0,0.0,0,0.0,4482.0
649.0,4.0,319.0,1.0,0.0,0,0.0,2600.0
634.0,2.0,580.0,1.0,0.0,0,1.0,5348.0
505.0,1.0,698.0,1.0,1.0,0,0.0,5720.0
116.0,6.0,543.0,1.0,0.0,0,0.0,4733.0
577.0,1.0,580.0,1.0,0.0,0,0.0,3993.0
746.0,2.0,570.0,1.0,0.0,0,0.0,6423.0
617.0,7.0,0.0,0.0,0.0,0,0.0,0.0
752.0,5.0,578.0,1.0,1.0,0,0.0,7378.0
543.0,5.0,236.0,1.0,1.0,0,0.0,3059.0
862.0,6.0,797.0,1.0,0.0,0,0.0,6179.0
495.0,3.0,292.0,1.0,0.0,0,0.0,3294.0
656.0,3.0,399.0,1.0,1.0,0,0.0,3428.0
176.0,4.0,620.0,1.0,1.0,0,0.0,5219.0
587.0,5.0,705.0,1.0,1.0,0,0.0,10150.0
576.0,5.0,737.0,1.0,0.0,0,0.0,4617.0
149.0,5.0,400.0,1.0,0.0,0,0.0,4672.0
323.0,5.0,651.0,1.0,0.0,0,0.0,7350.0
530.0,7.0,791.0,1.0,0.0,0,0.0,4311.0
906.0,6.0,1247.0,1.0,0.0,0,0.0,11570.0
1046.0,6.0,587.0,1.0,0.0,0,0.0,6950.0
538.0,7.0,0.0,0.0,0.0,0,0.0,0.0
44.0,3.0,627.0,1.0,0.0,0,0.0,4793.0
913.0,2.0,953.0,1.0,0.0,0,0.0,6369.0
536.0,3.0,832.0,1.0,1.0,0,0.0,7893.0
461.0,1.0,475.0,1.0,0.0,0,0.0,4361.0
381.0,3.0,1241.0,1.0,1.0,0,0.0,11777.0
109.0,7.0,0.0,0.0,0.0,0,0.0,0.0
126.0,3.0,460.0,1.0,0.0,0,0.0,4581.0
907.0,4.0,882.0,1.0,1.0,0,0.0,6439.0
735.0,3.0,747.0,1.0,1.0,0,0.0,8467.0
49.0,1.0,681.0,1.0,1.0,0,1.0,10984.0
659.0,5.0,703.0,1.0,1.0,0,1.0,6160.0
676.0,3.0,946.0,1.0,0.0,a,1.0,5755.0
900.0,5.0,490.0,1.0,1.0,0,0.0,4995.0
818.0,1.0,944.0,1.0,1.0,0,1.0,10653.0
788.0,3.0,1540.0,1.0,0.0,0,0.0,15055.0
288.0,2.0,429.0,1.0,1.0,0,0.0,5882.0
717.0,5.0,471.0,1.0,0.0,0,1.0,4290.0
380.0,5.0,1365.0,1.0,1.0,0,0.0,14049.0
929.0,6.0,550.0,1.0,0.0,0,0.0,3962.0
313.0,2.0,0.0,0.0,0.0,a,1.0,0.0
47.0,5.0,994.0,1.0,1.0,0,0.0,8266.0
570.0,4.0,563.0,1.0,0.0,0,0.0,4385.0
530.0,5.0,940.0,1.0,0.0,0,1.0,5171.0
370.0,1.0,852.0,1.0,1.0,0,0.0,12252.0
188.0,3.0,443.0,1.0,1.0,0,0.0,5552.0
827.0,3.0,992.0,1.0,1.0,0,0.0,8902.0
327.0,3.0,1005.0,1.0,0.0,0,0.0,8721.0
1001.0,6.0,407.0,1.0,0.0,0,0.0,3505.0
956.0,2.0,610.0,1.0,0.0,0,1.0,4396.0
272.0,2.0,660.0,1.0,0.0,0,0.0,5844.0
559.0,2.0,1293.0,1.0,1.0,0,0.0,11181.0
370.0,6.0,636.0,1.0,0.0,0,0.0,6831.0
392.0,4.0,786.0,1.0,1.0,0,0.0,7346.0
659.0,2.0,604.0,1.0,0.0,0,0.0,4588.0
413.0,4.0,987.0,1.0,1.0,0,0.0,8241.0
893.0,2.0,969.0,1.0,1.0,0,0.0,7805.0
1098.0,3.0,719.0,1.0,1.0,0,0.0,5485.0
1083.0,6.0,475.0,1.0,0.0,0,0.0,7221.0
740.0,2.0,512.0,1.0,1.0,0,0.0,7125.0
736.0,4.0,558.0,1.0,0.0,0,0.0,5341.0
753.0,7.0,0.0,0.0,0.0,0,0.0,0.0
960.0,5.0,437.0,1.0,0.0,0,0.0,4834.0
510.0,7.0,0.0,0.0,0.0,0,0.0,0.0
394.0,4.0,577.0,1.0,0.0,0,0.0,6658.0
752.0,6.0,278.0,1.0,0.0,0,0.0,2798.0
865.0,6.0,719.0,1.0,0.0,0,0.0,8559.0
646.0,3.0,752.0,1.0,1.0,0,0.0,5461.0
920.0,6.0,550.0,1.0,0.0,0,0.0,5797.0
978.0,4.0,1048.0,1.0,0.0,0,0.0,7470.0
876.0,4.0,1323.0,1.0,1.0,0,0.0,13030.0
829.0,3.0,786.0,1.0,1.0,0,0.0,6506.0
983.0,3.0,1152.0,1.0,0.0,0,0.0,7688.0
383.0,4.0,2307.0,1.0,1.0,0,0.0,19437.0
61.0,7.0,0.0,0.0,0.0,0,0.0,0.0
98.0,4.0,671.0,1.0,1.0,0,0.0,8554.0
964.0,2.0,1463.0,1.0,1.0,0,0.0,11689.0
503.0,3.0,433.0,1.0,1.0,0,0.0,6692.0
730.0,3.0,909.0,1.0,1.0,0,0.0,7428.0
179.0,5.0,891.0,1.0,0.0,0,0.0,7095.0
858.0,5.0,340.0,1.0,0.0,0,1.0,3655.0
260.0,5.0,810.0,1.0,0.0,0,0.0,5874.0
964.0,5.0,1424.0,1.0,1.0,0,0.0,9551.0
336.0,4.0,1960.0,1.0,1.0,0,0.0,13853.0
657.0,1.0,684.0,1.0,0.0,0,0.0,4837.0
305.0,6.0,469.0,1.0,0.0,0,0.0,4422.0
456.0,1.0,1217.0,1.0,1.0,0,0.0,9472.0
44.0,7.0,0.0,0.0,0.0,0,0.0,0.0
880.0,5.0,835.0,1.0,1.0,0,0.0,7657.0
1001.0,7.0,0.0,0.0,0.0,0,0.0,0.0
1000.0,1.0,762.0,1.0,1.0,0,1.0,10178.0
406.0,7.0,0.0,0.0,0.0,0,0.0,0.0
307.0,1.0,292.0,1.0,0.0,0,1.0,2374.0
511.0,4.0,785.0,1.0,0.0,0,0.0,5434.0
553.0,3.0,579.0,1.0,0.0,0,1.0,5752.0
491.0,7.0,0.0,0.0,0.0,0,0.0,0.0
42.0,4.0,1083.0,1.0,1.0,0,0.0,11389.0
567.0,4.0,0.0,0.0,0.0,c,1.0,0.0
431.0,6.0,802.0,1.0,0.0,0,0.0,7371.0
251.0,7.0,0.0,0.0,0.0,0,0.0,0.0
828.0,7.0,0.0,0.0,0.0,0,0.0,0.0
452.0,5.0,448.0,1.0,0.0,0,0.0,4351.0
406.0,2.0,439.0,1.0,0.0,0,0.0,5278.0
902.0,3.0,599.0,1.0,0.0,0,0.0,4400.0
404.0,3.0,691.0,1.0,1.0,0,0.0,6407.0
546.0,2.0,1673.0,1.0,0.0,0,0.0,13441.0
969.0,3.0,556.0,1.0,0.0,0,1.0,2953.0
520.0,7.0,0.0,0.0,0.0,0,0.0,0.0
480.0,6.0,323.0,1.0,0.0,0,0.0,2352.0
295.0,3.0,611.0,1.0,0.0,0,0.0,4620.0
21.0,7.0,0.0,0.0,0.0,0,0.0,0.0
390.0,6.0,886.0,1.0,0.0,0,0.0,8631.0
291.0,1.0,829.0,1.0,0.0,0,0.0,7755.0
982.0,2.0,844.0,1.0,1.0,0,0.0,9629.0
213.0,3.0,769.0,1.0,1.0,0,0.0,9359.0
259.0,7.0,2838.0,1.0,0.0,0,0.0,15988.0
698.0,1.0,2248.0,1.0,0.0,0,0.0,19130.0
914.0,4.0,982.0,1.0,0.0,0,0.0,7574.0
333.0,4.0,1439.0,1.0,1.0,0,0.0,10393.0
528.0,7.0,0.0,0.0,0.0,0,0.0,0.0
1081.0,1.0,1450.0,1.0,1.0,0,1.0,10918.0
97.0,5.0,684.0,1.0,0.0,0,0.0,5589.0
159.0,7.0,0.0,0.0,0.0,0,0.0,0.0
738.0,2.0,625.0,1.0,0.0,0,0.0,6866.0
794.0,1.0,635.0,1.0,1.0,0,0.0,3857.0
670.0,4.0,718.0,1.0,1.0,0,0.0,6796.0
426.0,2.0,367.0,1.0,0.0,0,1.0,2658.0
1067.0,3.0,565.0,1.0,0.0,0,0.0,6339.0
586.0,2.0,2544.0,1.0,1.0,0,1.0,17263.0
13.0,6.0,342.0,1.0,0.0,0,0.0,3809.0
226.0,1.0,877.0,1.0,1.0,0,0.0,9945.0
697.0,1.0,1670.0,1.0,1.0,0,0.0,23453.0
444.0,5.0,0.0,0.0,0.0,a,1.0,0.0
448.0,1.0,0.0,0.0,0.0,a,0.0,0.0
895.0,7.0,0.0,0.0,0.0,0,0.0,0.0
877.0,2.0,796.0,1.0,0.0,0,0.0,5180.0
73.0,6.0,250.0,1.0,0.0,0,0.0,2139.0
362.0,1.0,1608.0,1.0,1.0,0,0.0,14835.0
670.0,3.0,683.0,1.0,1.0,0,0.0,7081.0
232.0,3.0,369.0,1.0,1.0,0,1.0,4495.0
269.0,6.0,887.0,1.0,0.0,0,0.0,6365.0
382.0,3.0,520.0,1.0,0.0,0,0.0,5165.0
764.0,3.0,337.0,1.0,0.0,0,1.0,2930.0
111.0,2.0,624.0,1.0,1.0,0,0.0,7604.0
755.0,4.0,792.0,1.0,0.0,0,0.0,8865.0
664.0,5.0,571.0,1.0,0.0,0,1.0,4665.0
573.0,6.0,245.0,1.0,0.0,0,0.0,3086.0
525.0,6.0,753.0,1.0,0.0,0,0.0,8709.0
297.0,4.0,754.0,1.0,1.0,0,0.0,7650.0
127.0,5.0,549.0,1.0,0.0,0,0.0,3848.0
786.0,5.0,590.0,1.0,1.0,0,0.0,4007.0
217.0,6.0,560.0,1.0,0.0,0,0.0,3560.0
931.0,5.0,515.0,1.0,1.0,0,0.0,3793.0
254.0,2.0,267.0,1.0,1.0,0,0.0,3160.0
47.0,7.0,0.0,0.0,0.0,0,0.0,0.0
621.0,4.0,819.0,1.0,1.0,0,0.0,5712.0
849.0,2.0,896.0,1.0,1.0,0,0.0,9040.0
1008.0,5.0,789.0,1.0,0.0,0,0.0,5550.0
640.0,1.0,1160.0,1.0,1.0,0,1.0,17585.0
618.0,7.0,0.0,0.0,0.0,0,0.0,0.0
149.0,5.0,0.0,0.0,1.0,b,1.0,0.0
981.0,7.0,0.0,0.0,0.0,0,0.0,0.0
607.0,5.0,466.0,1.0,1.0,0,0.0,3994.0
567.0,1.0,1087.0,1.0,1.0,0,0.0,11203.0
183.0,2.0,759.0,1.0,1.0,0,1.0,5979.0
615.0,6.0,1318.0,1.0,0.0,0,0.0,9598.0
360.0,2.0,721.0,1.0,1.0,0,0.0,6712.0
659.0,1.0,994.0,1.0,1.0,0,0.0,8757.0
1037.0,1.0,898.0,1.0,0.0,0,0.0,7213.0
635.0,7.0,0.0,0.0,0.0,0,0.0,0.0
239.0,7.0,0.0,0.0,0.0,0,0.0,0.0
383.0,7.0,0.0,0.0,0.0,0,0.0,0.0
476.0,3.0,807.0,1.0,1.0,0,0.0,7534.0
844.0,1.0,0.0,0.0,0.0,a,0.0,0.0
27.0,1.0,950.0,1.0,0.0,0,0.0,6862.0
406.0,5.0,609.0,1.0,1.0,0,0.0,8436.0
704.0,4.0,986.0,1.0,0.0,0,1.0,8218.0
390.0,4.0,1148.0,1.0,1.0,0,1.0,14553.0
601.0,6.0,433.0,1.0,0.0,0,0.0,4781.0
373.0,3.0,318.0,1.0,0.0,0,0.0,4167.0
426.0,5.0,668.0,1.0,1.0,0,0.0,5466.0
990.0,6.0,509.0,1.0,0.0,0,0.0,5094.0
106.0,2.0,800.0,1.0,0.0,0,0.0,7199.0
347.0,5.0,490.0,1.0,1.0,0,0.0,6095.0
995.0,6.0,642.0,1.0,0.0,0,0.0,6950.0
648.0,3.0,617.0,1.0,1.0,0,1.0,6675.0
1039.0,4.0,934.0,1.0,1.0,0,0.0,7897.0
564.0,7.0,0.0,0.0,0.0,0,0.0,0.0
910.0,4.0,632.0,1.0,1.0,0,0.0,6636.0
272.0,7.0,0.0,0.0,0.0,0,0.0,0.0
943.0,5.0,0.0,0.0,1.0,b,1.0,0.0
106.0,3.0,964.0,1.0,1.0,0,0.0,10796.0
320.0,6.0,1791.0,1.0,0.0,0,0.0,12696.0
60.0,7.0,0.0,0.0,0.0,0,0.0,0.0
606.0,7.0,0.0,0.0,0.0,0,0.0,0.0
1018.0,5.0,1312.0,1.0,0.0,0,0.0,10054.0
409.0,7.0,0.0,0.0,0.0,0,0.0,0.0
88.0,2.0,728.0,1.0,1.0,0,0.0,7771.0
693.0,5.0,404.0,1.0,1.0,0,0.0,5290.0
738.0,4.0,710.0,1.0,1.0,0,0.0,8457.0
722.0,1.0,1477.0,1.0,0.0,0,0.0,8901.0
207.0,3.0,1138.0,1.0,0.0,0,0.0,8262.0
196.0,6.0,569.0,1.0,0.0,0,0.0,3539.0
41.0,5.0,291.0,1.0,0.0,0,1.0,3550.0
964.0,6.0,1366.0,1.0,0.0,0,0.0,8606.0
949.0,7.0,0.0,0.0,0.0,0,0.0,0.0
1063.0,4.0,529.0,1.0,0.0,0,0.0,4328.0
107.0,3.0,812.0,1.0,0.0,0,0.0,5938.0
810.0,1.0,443.0,1.0,0.0,0,1.0,4843.0
976.0,5.0,704.0,1.0,1.0,0,0.0,7168.0
734.0,3.0,496.0,1.0,0.0,0,0.0,4805.0
835.0,4.0,571.0,1.0,1.0,0,0.0,4280.0
35.0,4.0,635.0,1.0,0.0,0,0.0,7069.0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
